cloudcover_mean val_MAE,cloudcover_mean val_MAPE,cloudcover_mean val_RMSE,cloudcover_mean val_SMAPE,epoch,humidity_mean val_MAE,humidity_mean val_MAPE,humidity_mean val_RMSE,humidity_mean val_SMAPE,lr-AdamW,precip_sum val_MAE,precip_sum val_MAPE,precip_sum val_RMSE,precip_sum val_SMAPE,pressure_mean val_MAE,pressure_mean val_MAPE,pressure_mean val_RMSE,pressure_mean val_SMAPE,step,temp_max val_MAE,temp_max val_MAPE,temp_max val_RMSE,temp_max val_SMAPE,temp_min val_MAE,temp_min val_MAPE,temp_min val_RMSE,temp_min val_SMAPE,train_loss_epoch,train_loss_step,val_loss,wind_max val_MAE,wind_max val_MAPE,wind_max val_RMSE,wind_max val_SMAPE,wind_mean val_MAE,wind_mean val_MAPE,wind_mean val_RMSE,wind_mean val_SMAPE
0.46781206130981445,2977260.0,0.6128196716308594,0.11050579696893692,19,5.396742343902588,0.08778699487447739,6.65302848815918,0.08051840215921402,,0.45724043250083923,87.92330169677734,1.2376978397369385,1.1737570762634277,0.5072945952415466,0.0005017945659346879,0.7359264492988586,0.0005017204093746841,559,1.1462427377700806,0.34100818634033203,1.540338397026062,0.3107301890850067,0.7021633982658386,0.31513136625289917,1.0279124975204468,0.27228325605392456,,,6.718510150909424,0.2852337658405304,0.020991982892155647,0.3701592981815338,0.021095268428325653,1.2574654817581177,0.12516093254089355,1.4977930784225464,0.12241395562887192
,,,,19,,,,,,,,,,,,,,559,,,,,,,,,6.4814348220825195,,,,,,,,,,
,,,,,,,,,0.001,,,,,,,,,560,,,,,,,,,,,,,,,,,,,
,,,,20,,,,,,,,,,,,,,564,,,,,,,,,,6.408252239227295,,,,,,,,,
,,,,20,,,,,,,,,,,,,,569,,,,,,,,,,6.333745002746582,,,,,,,,,
,,,,20,,,,,,,,,,,,,,574,,,,,,,,,,6.335043907165527,,,,,,,,,
,,,,20,,,,,,,,,,,,,,579,,,,,,,,,,6.104519844055176,,,,,,,,,
,,,,20,,,,,,,,,,,,,,584,,,,,,,,,,6.292153358459473,,,,,,,,,
0.4732341468334198,2710501.0,0.6276955604553223,0.11474833637475967,20,4.719951152801514,0.07652557641267776,5.826202869415283,0.07116764783859253,,0.4572407007217407,112.0340576171875,1.2376978397369385,1.1951216459274292,0.4605672061443329,0.00045537890400737524,0.6722189784049988,0.00045528216287493706,587,1.0484122037887573,0.3196588456630707,1.4414429664611816,0.2938549518585205,0.6071035265922546,0.24071715772151947,0.9331173896789551,0.20319963991641998,,,6.1112494468688965,0.2828640937805176,0.02065332420170307,0.3642702102661133,0.020746706053614616,1.2657241821289062,0.12616367638111115,1.502790927886963,0.12318721413612366
,,,,20,,,,,,,,,,,,,,587,,,,,,,,,6.3844828605651855,,,,,,,,,,
,,,,,,,,,0.001,,,,,,,,,588,,,,,,,,,,,,,,,,,,,
,,,,21,,,,,,,,,,,,,,589,,,,,,,,,,6.1268792152404785,,,,,,,,,
,,,,21,,,,,,,,,,,,,,594,,,,,,,,,,6.17058801651001,,,,,,,,,
,,,,21,,,,,,,,,,,,,,599,,,,,,,,,,6.309685707092285,,,,,,,,,
,,,,21,,,,,,,,,,,,,,604,,,,,,,,,,6.38881778717041,,,,,,,,,
,,,,21,,,,,,,,,,,,,,609,,,,,,,,,,6.285616397857666,,,,,,,,,
,,,,21,,,,,,,,,,,,,,614,,,,,,,,,,6.3214111328125,,,,,,,,,
0.5547676086425781,6166810.5,0.7419600486755371,0.1266796737909317,21,4.47661828994751,0.07153791934251785,5.432749271392822,0.06740275025367737,,0.4572417438030243,219.43910217285156,1.2376978397369385,1.1917484998703003,0.44758906960487366,0.00044249207712709904,0.6749131679534912,0.0004424113139975816,615,0.9989575743675232,0.29972198605537415,1.375862717628479,0.27928391098976135,0.6168708205223083,0.21194635331630707,0.9477682709693909,0.19065643846988678,,,5.781723499298096,0.32257840037345886,0.024136461317539215,0.3900418281555176,0.024457762017846107,1.2517908811569214,0.12482130527496338,1.493576169013977,0.12206635624170303
,,,,21,,,,,,,,,,,,,,615,,,,,,,,,6.27448034286499,,,,,,,,,,
,,,,,,,,,0.001,,,,,,,,,616,,,,,,,,,,,,,,,,,,,
,,,,22,,,,,,,,,,,,,,619,,,,,,,,,,6.240419864654541,,,,,,,,,
,,,,22,,,,,,,,,,,,,,624,,,,,,,,,,6.247250556945801,,,,,,,,,
,,,,22,,,,,,,,,,,,,,629,,,,,,,,,,6.033377170562744,,,,,,,,,
,,,,22,,,,,,,,,,,,,,634,,,,,,,,,,5.971264362335205,,,,,,,,,
,,,,22,,,,,,,,,,,,,,639,,,,,,,,,,5.982979774475098,,,,,,,,,
0.43894243240356445,3487326.75,0.5875516533851624,0.12112108618021011,22,4.6570305824279785,0.0756501778960228,5.720781326293945,0.07055392116308212,,0.45724037289619446,81.91374969482422,1.2376978397369385,1.1603593826293945,0.4301334619522095,0.0004251561185810715,0.630394458770752,0.00042507718899287283,643,0.9785376191139221,0.28131282329559326,1.3516240119934082,0.273314505815506,0.6188960075378418,0.24408839643001556,0.9317033290863037,0.21921956539154053,,,5.957736968994141,0.28219759464263916,0.020284632220864296,0.36213740706443787,0.020432565361261368,1.2289522886276245,0.12405484914779663,1.4758648872375488,0.11992315202951431
,,,,22,,,,,,,,,,,,,,643,,,,,,,,,6.139798641204834,,,,,,,,,,
,,,,,,,,,0.001,,,,,,,,,644,,,,,,,,,,,,,,,,,,,
,,,,23,,,,,,,,,,,,,,644,,,,,,,,,,6.105339050292969,,,,,,,,,
,,,,23,,,,,,,,,,,,,,649,,,,,,,,,,5.969892501831055,,,,,,,,,
,,,,23,,,,,,,,,,,,,,654,,,,,,,,,,5.914304733276367,,,,,,,,,
,,,,23,,,,,,,,,,,,,,659,,,,,,,,,,5.946224212646484,,,,,,,,,
,,,,23,,,,,,,,,,,,,,664,,,,,,,,,,5.9413957595825195,,,,,,,,,
,,,,23,,,,,,,,,,,,,,669,,,,,,,,,,5.999958038330078,,,,,,,,,
0.531258225440979,3252237.75,0.6582731604576111,0.1192178800702095,23,4.770218849182129,0.07705361396074295,5.842992782592773,0.07198920100927353,,0.45724019408226013,66.20561981201172,1.2376978397369385,1.1740425825119019,0.4621249735355377,0.0004564464616123587,0.6795144081115723,0.0004562801623251289,671,0.9675986766815186,0.29233717918395996,1.3261609077453613,0.2751576006412506,0.5326050519943237,0.17818504571914673,0.8461053967475891,0.16142599284648895,,,5.941059589385986,0.3153371214866638,0.022693591192364693,0.38915881514549255,0.02290133200585842,1.2328753471374512,0.12420324236154556,1.480190396308899,0.12006551027297974
,,,,23,,,,,,,,,,,,,,671,,,,,,,,,6.055785179138184,,,,,,,,,,
,,,,,,,,,0.001,,,,,,,,,672,,,,,,,,,,,,,,,,,,,
,,,,24,,,,,,,,,,,,,,674,,,,,,,,,,6.095809459686279,,,,,,,,,
,,,,24,,,,,,,,,,,,,,679,,,,,,,,,,6.055368423461914,,,,,,,,,
,,,,24,,,,,,,,,,,,,,684,,,,,,,,,,6.0078582763671875,,,,,,,,,
,,,,24,,,,,,,,,,,,,,689,,,,,,,,,,5.858649253845215,,,,,,,,,
,,,,24,,,,,,,,,,,,,,694,,,,,,,,,,5.708883285522461,,,,,,,,,
,,,,24,,,,,,,,,,,,,,699,,,,,,,,,,6.07988166809082,,,,,,,,,
0.3989346921443939,2759530.0,0.5315644145011902,0.11361038684844971,24,4.5607991218566895,0.07376614958047867,5.5912394523620605,0.06903138756752014,,0.457240492105484,92.86841583251953,1.2376978397369385,1.163493275642395,0.4312005937099457,0.0004259445413481444,0.6050254702568054,0.0004259402339812368,699,0.8377442359924316,0.25549963116645813,1.1772589683532715,0.2557085156440735,0.5600475668907166,0.18681353330612183,0.8563508987426758,0.1628812849521637,,,5.678477764129639,0.24198158085346222,0.01812369003891945,0.31159868836402893,0.018199844285845757,1.241169810295105,0.12447813898324966,1.485045075416565,0.12104658037424088
,,,,24,,,,,,,,,,,,,,699,,,,,,,,,5.986875057220459,,,,,,,,,,
,,,,,,,,,0.001,,,,,,,,,700,,,,,,,,,,,,,,,,,,,
,,,,25,,,,,,,,,,,,,,704,,,,,,,,,,5.680455684661865,,,,,,,,,
,,,,25,,,,,,,,,,,,,,709,,,,,,,,,,5.734167098999023,,,,,,,,,
,,,,25,,,,,,,,,,,,,,714,,,,,,,,,,5.868673324584961,,,,,,,,,
,,,,25,,,,,,,,,,,,,,719,,,,,,,,,,5.730347156524658,,,,,,,,,
,,,,25,,,,,,,,,,,,,,724,,,,,,,,,,5.8016815185546875,,,,,,,,,
0.5986550450325012,2549351.25,0.7142322063446045,0.12984699010849,25,4.647019863128662,0.07564394921064377,5.72465705871582,0.07040705531835556,,0.45724013447761536,55.70672607421875,1.2376978397369385,1.1426135301589966,0.3834977447986603,0.0003787438909057528,0.5927812457084656,0.0003785951994359493,727,0.8561918139457703,0.24421608448028564,1.2154117822647095,0.24351973831653595,0.5278030037879944,0.22414709627628326,0.8261313438415527,0.19840355217456818,,,5.777811050415039,0.22897885739803314,0.016300536692142487,0.3130052983760834,0.016142429783940315,1.2494903802871704,0.1243678405880928,1.4933077096939087,0.12125879526138306
,,,,25,,,,,,,,,,,,,,727,,,,,,,,,5.891852378845215,,,,,,,,,,
,,,,,,,,,0.001,,,,,,,,,728,,,,,,,,,,,,,,,,,,,
,,,,26,,,,,,,,,,,,,,729,,,,,,,,,,5.80853271484375,,,,,,,,,
,,,,26,,,,,,,,,,,,,,734,,,,,,,,,,5.878836631774902,,,,,,,,,
,,,,26,,,,,,,,,,,,,,739,,,,,,,,,,5.964425086975098,,,,,,,,,
,,,,26,,,,,,,,,,,,,,744,,,,,,,,,,5.702155113220215,,,,,,,,,
,,,,26,,,,,,,,,,,,,,749,,,,,,,,,,5.696942329406738,,,,,,,,,
,,,,26,,,,,,,,,,,,,,754,,,,,,,,,,5.658487319946289,,,,,,,,,
0.46290597319602966,2653963.0,0.5697243809700012,0.11658326536417007,26,4.800076961517334,0.07806596904993057,5.899156093597412,0.07260409742593765,,0.45724013447761536,54.343509674072266,1.2376978397369385,1.1231893301010132,0.341748982667923,0.00033781855017878115,0.528763473033905,0.0003377454122528434,755,0.8314339518547058,0.2382539063692093,1.1666799783706665,0.2387959212064743,0.5913649201393127,0.22362546622753143,0.8745010495185852,0.2041475623846054,,,5.797414779663086,0.27295708656311035,0.019718904048204422,0.3313276469707489,0.019845260307192802,1.2417329549789429,0.12394732236862183,1.4876359701156616,0.1205252930521965
,,,,26,,,,,,,,,,,,,,755,,,,,,,,,5.825182914733887,,,,,,,,,,
,,,,,,,,,0.001,,,,,,,,,756,,,,,,,,,,,,,,,,,,,
,,,,27,,,,,,,,,,,,,,759,,,,,,,,,,5.830532073974609,,,,,,,,,
,,,,27,,,,,,,,,,,,,,764,,,,,,,,,,5.601956367492676,,,,,,,,,
,,,,27,,,,,,,,,,,,,,769,,,,,,,,,,5.885684967041016,,,,,,,,,
,,,,27,,,,,,,,,,,,,,774,,,,,,,,,,5.483365058898926,,,,,,,,,
,,,,27,,,,,,,,,,,,,,779,,,,,,,,,,5.764749526977539,,,,,,,,,
0.37802955508232117,2302146.0,0.5079321265220642,0.11878881603479385,27,4.331595420837402,0.0692339763045311,5.228148937225342,0.06592884659767151,,0.457241028547287,147.75010681152344,1.2376978397369385,1.1859468221664429,0.36938440799713135,0.00036499384441412985,0.5439178943634033,0.00036494145751930773,783,0.7773270606994629,0.2414042204618454,1.1190249919891357,0.2437037229537964,0.4606955051422119,0.19115965068340302,0.7243949770927429,0.1776190996170044,,,5.250285625457764,0.2069886177778244,0.01482320949435234,0.2855116128921509,0.01472879946231842,1.2303286790847778,0.12481766194105148,1.4855132102966309,0.11973712593317032
,,,,27,,,,,,,,,,,,,,783,,,,,,,,,5.712344169616699,,,,,,,,,,
,,,,,,,,,0.001,,,,,,,,,784,,,,,,,,,,,,,,,,,,,
,,,,28,,,,,,,,,,,,,,784,,,,,,,,,,5.552425384521484,,,,,,,,,
,,,,28,,,,,,,,,,,,,,789,,,,,,,,,,5.654374122619629,,,,,,,,,
,,,,28,,,,,,,,,,,,,,794,,,,,,,,,,5.538962364196777,,,,,,,,,
,,,,28,,,,,,,,,,,,,,799,,,,,,,,,,5.562507629394531,,,,,,,,,
,,,,28,,,,,,,,,,,,,,804,,,,,,,,,,5.701796531677246,,,,,,,,,
,,,,28,,,,,,,,,,,,,,809,,,,,,,,,,5.84511661529541,,,,,,,,,
0.5426185131072998,3148519.0,0.6696831583976746,0.12241845577955246,28,4.423760414123535,0.0710131898522377,5.381215572357178,0.06727134436368942,,0.45724067091941833,110.15316772460938,1.2376978397369385,1.1482902765274048,0.3711640536785126,0.0003668592544272542,0.5761559009552002,0.00036670209374278784,811,0.7762929797172546,0.24068434536457062,1.0996733903884888,0.24434347450733185,0.5063690543174744,0.22619624435901642,0.7550039291381836,0.20109248161315918,,,5.438974857330322,0.26926854252815247,0.01968071050941944,0.33520713448524475,0.019861815497279167,1.2298731803894043,0.12330528348684311,1.4764636754989624,0.11937632411718369
,,,,28,,,,,,,,,,,,,,811,,,,,,,,,5.652368068695068,,,,,,,,,,
,,,,,,,,,0.001,,,,,,,,,812,,,,,,,,,,,,,,,,,,,
,,,,29,,,,,,,,,,,,,,814,,,,,,,,,,5.616543292999268,,,,,,,,,
,,,,29,,,,,,,,,,,,,,819,,,,,,,,,,5.586409568786621,,,,,,,,,
,,,,29,,,,,,,,,,,,,,824,,,,,,,,,,5.400575637817383,,,,,,,,,
,,,,29,,,,,,,,,,,,,,829,,,,,,,,,,5.637411594390869,,,,,,,,,
,,,,29,,,,,,,,,,,,,,834,,,,,,,,,,5.589561462402344,,,,,,,,,
,,,,29,,,,,,,,,,,,,,839,,,,,,,,,,5.460609436035156,,,,,,,,,
0.3534452021121979,1877396.0,0.4746811091899872,0.12048505991697311,29,4.323118209838867,0.06897713243961334,5.216739177703857,0.06562825292348862,,0.4572409391403198,140.04261779785156,1.2376978397369385,1.1498892307281494,0.3374898135662079,0.00033377177896909416,0.5021917819976807,0.00033370754681527615,839,0.7257320880889893,0.21803319454193115,1.047024130821228,0.21361999213695526,0.46844300627708435,0.17629258334636688,0.7287141680717468,0.1646135300397873,,,5.137118816375732,0.2357972264289856,0.017122453078627586,0.301406592130661,0.017185455188155174,1.2359728813171387,0.12338614463806152,1.4828920364379883,0.11983229964971542
,,,,29,,,,,,,,,,,,,,839,,,,,,,,,5.562127113342285,,,,,,,,,,
,,,,,,,,,0.001,,,,,,,,,840,,,,,,,,,,,,,,,,,,,
,,,,30,,,,,,,,,,,,,,844,,,,,,,,,,5.602361679077148,,,,,,,,,
,,,,30,,,,,,,,,,,,,,849,,,,,,,,,,5.693347930908203,,,,,,,,,
,,,,30,,,,,,,,,,,,,,854,,,,,,,,,,5.625328063964844,,,,,,,,,
,,,,30,,,,,,,,,,,,,,859,,,,,,,,,,5.268628120422363,,,,,,,,,
,,,,30,,,,,,,,,,,,,,864,,,,,,,,,,5.434764862060547,,,,,,,,,
0.46373558044433594,3559585.25,0.6368353366851807,0.12528754770755768,30,4.408012390136719,0.07061704248189926,5.354771137237549,0.06706666201353073,,0.457240492105484,92.1764144897461,1.2376978397369385,1.152220606803894,0.31425777077674866,0.0003106581571046263,0.4862096309661865,0.0003105919749941677,867,0.7646923661231995,0.2198706865310669,1.04790198802948,0.22346024215221405,0.43149125576019287,0.14622484147548676,0.7030342221260071,0.13786771893501282,,,5.209185600280762,0.21616555750370026,0.01634669117629528,0.27090537548065186,0.01643897034227848,1.2265753746032715,0.12544812262058258,1.4909086227416992,0.11964437365531921
,,,,30,,,,,,,,,,,,,,867,,,,,,,,,5.524874687194824,,,,,,,,,,
,,,,,,,,,0.001,,,,,,,,,868,,,,,,,,,,,,,,,,,,,
,,,,31,,,,,,,,,,,,,,869,,,,,,,,,,5.337793350219727,,,,,,,,,
,,,,31,,,,,,,,,,,,,,874,,,,,,,,,,5.507662296295166,,,,,,,,,
,,,,31,,,,,,,,,,,,,,879,,,,,,,,,,5.370481014251709,,,,,,,,,
,,,,31,,,,,,,,,,,,,,884,,,,,,,,,,5.538191795349121,,,,,,,,,
,,,,31,,,,,,,,,,,,,,889,,,,,,,,,,5.559088706970215,,,,,,,,,
,,,,31,,,,,,,,,,,,,,894,,,,,,,,,,5.366888046264648,,,,,,,,,
0.4348461627960205,4241232.5,0.5959929823875427,0.1241690143942833,31,4.252360820770264,0.06715959310531616,5.14179801940918,0.06463692337274551,,0.4572409391403198,139.91001892089844,1.2376978397369385,1.1601701974868774,0.3303734362125397,0.0003263646794948727,0.5058059692382812,0.0003263214894104749,895,0.7108003497123718,0.2023712545633316,1.0269947052001953,0.19840598106384277,0.44655928015708923,0.14034803211688995,0.6961118578910828,0.14009802043437958,,,5.035297393798828,0.18583665788173676,0.013419940136373043,0.25565674901008606,0.013349485583603382,1.2302860021591187,0.12353213876485825,1.4809271097183228,0.11933586746454239
,,,,31,,,,,,,,,,,,,,895,,,,,,,,,5.4396772384643555,,,,,,,,,,
,,,,,,,,,0.001,,,,,,,,,896,,,,,,,,,,,,,,,,,,,
,,,,32,,,,,,,,,,,,,,899,,,,,,,,,,5.679732322692871,,,,,,,,,
,,,,32,,,,,,,,,,,,,,904,,,,,,,,,,5.214679718017578,,,,,,,,,
,,,,32,,,,,,,,,,,,,,909,,,,,,,,,,5.519770622253418,,,,,,,,,
,,,,32,,,,,,,,,,,,,,914,,,,,,,,,,5.2482380867004395,,,,,,,,,
,,,,32,,,,,,,,,,,,,,919,,,,,,,,,,5.143470764160156,,,,,,,,,
0.4642848074436188,3669598.75,0.6548276543617249,0.12526363134384155,32,4.423952579498291,0.07083030790090561,5.374701976776123,0.06708929687738419,,0.4572405517101288,100.40951538085938,1.2376978397369385,1.142281174659729,0.2952176630496979,0.0002918120299000293,0.45940378308296204,0.0002917341189458966,923,0.6637991070747375,0.18908441066741943,0.9750009179115295,0.19001038372516632,0.4590500593185425,0.13821373879909515,0.7315731048583984,0.14380721747875214,,,5.177704334259033,0.1831197589635849,0.013190217316150665,0.24848496913909912,0.01312792208045721,1.2304469347000122,0.1250947266817093,1.4877490997314453,0.11974424123764038
,,,,32,,,,,,,,,,,,,,923,,,,,,,,,5.388619422912598,,,,,,,,,,
,,,,,,,,,0.001,,,,,,,,,924,,,,,,,,,,,,,,,,,,,
,,,,33,,,,,,,,,,,,,,924,,,,,,,,,,5.300444602966309,,,,,,,,,
,,,,33,,,,,,,,,,,,,,929,,,,,,,,,,5.142233371734619,,,,,,,,,
,,,,33,,,,,,,,,,,,,,934,,,,,,,,,,5.631812572479248,,,,,,,,,
,,,,33,,,,,,,,,,,,,,939,,,,,,,,,,5.405699729919434,,,,,,,,,
,,,,33,,,,,,,,,,,,,,944,,,,,,,,,,5.299398899078369,,,,,,,,,
,,,,33,,,,,,,,,,,,,,949,,,,,,,,,,5.333453178405762,,,,,,,,,
0.38305339217185974,3145566.75,0.564140260219574,0.12227559089660645,33,4.467431545257568,0.0712851732969284,5.451391696929932,0.06783323734998703,,0.45724043250083923,87.24054718017578,1.2376978397369385,1.1357976198196411,0.3899923264980316,0.00038549304008483887,0.5301207304000854,0.00038550083991140127,951,0.6770547032356262,0.2015881985425949,0.9673030972480774,0.2085360288619995,0.4435289800167084,0.14965172111988068,0.6784639954566956,0.1467294842004776,,,5.187110424041748,0.27444615960121155,0.02031567692756653,0.3238104283809662,0.020577825605869293,1.2577539682388306,0.12362390756607056,1.5070443153381348,0.12133229523897171
,,,,33,,,,,,,,,,,,,,951,,,,,,,,,5.337344169616699,,,,,,,,,,
,,,,,,,,,0.001,,,,,,,,,952,,,,,,,,,,,,,,,,,,,
,,,,34,,,,,,,,,,,,,,954,,,,,,,,,,5.3108015060424805,,,,,,,,,
,,,,34,,,,,,,,,,,,,,959,,,,,,,,,,5.476564407348633,,,,,,,,,
,,,,34,,,,,,,,,,,,,,964,,,,,,,,,,5.288182735443115,,,,,,,,,
,,,,34,,,,,,,,,,,,,,969,,,,,,,,,,5.299446105957031,,,,,,,,,
,,,,34,,,,,,,,,,,,,,974,,,,,,,,,,5.262818336486816,,,,,,,,,
,,,,34,,,,,,,,,,,,,,979,,,,,,,,,,4.965244293212891,,,,,,,,,
0.412179559469223,2855772.0,0.5861573219299316,0.1199968084692955,34,4.098878383636475,0.06364570558071136,4.953150272369385,0.06213817000389099,,0.4572416841983795,215.95330810546875,1.2376978397369385,1.1805543899536133,0.3942069113254547,0.000389080960303545,0.5388230681419373,0.0003891037777066231,979,0.6069486141204834,0.1795753687620163,0.9090693593025208,0.1711270958185196,0.4132416248321533,0.13490916788578033,0.6429564356803894,0.1332712322473526,,,4.812650203704834,0.23533941805362701,0.017268911004066467,0.2899971306324005,0.017406096681952477,1.227794885635376,0.12328215688467026,1.4875516891479492,0.1189788356423378
,,,,34,,,,,,,,,,,,,,979,,,,,,,,,5.295921325683594,,,,,,,,,,
,,,,,,,,,0.001,,,,,,,,,980,,,,,,,,,,,,,,,,,,,
,,,,35,,,,,,,,,,,,,,984,,,,,,,,,,5.266654968261719,,,,,,,,,
,,,,35,,,,,,,,,,,,,,989,,,,,,,,,,5.286080360412598,,,,,,,,,
,,,,35,,,,,,,,,,,,,,994,,,,,,,,,,5.100542068481445,,,,,,,,,
,,,,35,,,,,,,,,,,,,,999,,,,,,,,,,5.3123602867126465,,,,,,,,,
,,,,35,,,,,,,,,,,,,,1004,,,,,,,,,,5.045736789703369,,,,,,,,,
0.3565187454223633,2694288.75,0.5158047676086426,0.1192716732621193,35,4.2626423835754395,0.06736502796411514,5.154460430145264,0.06486528366804123,,0.45724058151245117,105.31678009033203,1.2376978397369385,1.1576741933822632,0.2895377576351166,0.0002860529057215899,0.44145849347114563,0.00028597869095392525,1007,0.5968000888824463,0.17206819355487823,0.8959214091300964,0.16244852542877197,0.3847086429595947,0.12881384789943695,0.6276693344116211,0.13031058013439178,,,4.87138032913208,0.2063441276550293,0.015353341586887836,0.2575776278972626,0.015442341566085815,1.2153611183166504,0.12333443760871887,1.480359673500061,0.11817600578069687
,,,,35,,,,,,,,,,,,,,1007,,,,,,,,,5.224793434143066,,,,,,,,,,
,,,,,,,,,0.001,,,,,,,,,1008,,,,,,,,,,,,,,,,,,,
,,,,36,,,,,,,,,,,,,,1009,,,,,,,,,,4.993104934692383,,,,,,,,,
,,,,36,,,,,,,,,,,,,,1014,,,,,,,,,,5.2301025390625,,,,,,,,,
,,,,36,,,,,,,,,,,,,,1019,,,,,,,,,,5.142827987670898,,,,,,,,,
,,,,36,,,,,,,,,,,,,,1024,,,,,,,,,,5.269635200500488,,,,,,,,,
,,,,36,,,,,,,,,,,,,,1029,,,,,,,,,,5.172050476074219,,,,,,,,,
,,,,36,,,,,,,,,,,,,,1034,,,,,,,,,,5.25410270690918,,,,,,,,,
0.5284107327461243,2446083.75,0.6251940727233887,0.11969035863876343,36,4.508397579193115,0.07233130186796188,5.519792556762695,0.06840140372514725,,0.4572403132915497,74.22686004638672,1.2376978397369385,1.1181564331054688,0.3616431653499603,0.00035741479950957,0.5046796798706055,0.0003574029542505741,1035,0.5668978095054626,0.17073917388916016,0.8521127700805664,0.1606319546699524,0.3857083320617676,0.1170218363404274,0.6318063139915466,0.1242225393652916,,,5.156630039215088,0.18853558599948883,0.014298283495008945,0.23809389770030975,0.014357030391693115,1.2274529933929443,0.12348383665084839,1.4966884851455688,0.1188003420829773
,,,,36,,,,,,,,,,,,,,1035,,,,,,,,,5.1847381591796875,,,,,,,,,,
,,,,,,,,,0.001,,,,,,,,,1036,,,,,,,,,,,,,,,,,,,
,,,,37,,,,,,,,,,,,,,1039,,,,,,,,,,5.270859718322754,,,,,,,,,
,,,,37,,,,,,,,,,,,,,1044,,,,,,,,,,5.175299167633057,,,,,,,,,
,,,,37,,,,,,,,,,,,,,1049,,,,,,,,,,5.244543075561523,,,,,,,,,
,,,,37,,,,,,,,,,,,,,1054,,,,,,,,,,5.033387660980225,,,,,,,,,
,,,,37,,,,,,,,,,,,,,1059,,,,,,,,,,5.110166549682617,,,,,,,,,
0.4044128358364105,2770214.25,0.5037053227424622,0.11657514423131943,37,4.3974289894104,0.07014093548059464,5.369694232940674,0.06694751232862473,,0.45724037289619446,83.7240219116211,1.2376978397369385,1.1366033554077148,0.2949564456939697,0.00029162081773392856,0.4383542239665985,0.00029158618417568505,1063,0.5740396976470947,0.16648131608963013,0.8676756024360657,0.15809428691864014,0.40152621269226074,0.12532632052898407,0.6457040905952454,0.12512172758579254,,,4.95934534072876,0.17662115395069122,0.013228771276772022,0.2264580875635147,0.013245020061731339,1.2309393882751465,0.12368194013834,1.4992729425430298,0.11914491653442383
,,,,37,,,,,,,,,,,,,,1063,,,,,,,,,5.149166107177734,,,,,,,,,,
,,,,,,,,,0.001,,,,,,,,,1064,,,,,,,,,,,,,,,,,,,
,,,,38,,,,,,,,,,,,,,1064,,,,,,,,,,4.931460380554199,,,,,,,,,
,,,,38,,,,,,,,,,,,,,1069,,,,,,,,,,4.982852935791016,,,,,,,,,
,,,,38,,,,,,,,,,,,,,1074,,,,,,,,,,4.972643852233887,,,,,,,,,
,,,,38,,,,,,,,,,,,,,1079,,,,,,,,,,5.359750270843506,,,,,,,,,
,,,,38,,,,,,,,,,,,,,1084,,,,,,,,,,5.131567478179932,,,,,,,,,
,,,,38,,,,,,,,,,,,,,1089,,,,,,,,,,5.009466171264648,,,,,,,,,
0.4910433292388916,3308511.25,0.6338474750518799,0.12464901059865952,38,4.415563106536865,0.07027774304151535,5.502662181854248,0.06730499863624573,,0.4572402536869049,73.66490173339844,1.2376978397369385,1.138210415840149,0.2881105840206146,0.00028464526985771954,0.4421141445636749,0.00028458971064537764,1091,0.5189528465270996,0.16215810179710388,0.7848291397094727,0.15652251243591309,0.4320552349090576,0.14727908372879028,0.7007473111152649,0.1381542980670929,,,5.062625885009766,0.2064608335494995,0.015263229608535767,0.2537553608417511,0.01537672895938158,1.2574355602264404,0.12429076433181763,1.511246681213379,0.12130049616098404
,,,,38,,,,,,,,,,,,,,1091,,,,,,,,,5.114131450653076,,,,,,,,,,
,,,,,,,,,0.001,,,,,,,,,1092,,,,,,,,,,,,,,,,,,,
,,,,39,,,,,,,,,,,,,,1094,,,,,,,,,,5.008338928222656,,,,,,,,,
,,,,39,,,,,,,,,,,,,,1099,,,,,,,,,,5.206770896911621,,,,,,,,,
,,,,39,,,,,,,,,,,,,,1104,,,,,,,,,,5.154535293579102,,,,,,,,,
,,,,39,,,,,,,,,,,,,,1109,,,,,,,,,,5.047433853149414,,,,,,,,,
,,,,39,,,,,,,,,,,,,,1114,,,,,,,,,,4.899794578552246,,,,,,,,,
,,,,39,,,,,,,,,,,,,,1119,,,,,,,,,,4.982470512390137,,,,,,,,,
0.4175252914428711,2465021.75,0.5430532097816467,0.12089435011148453,39,4.700193881988525,0.07471954077482224,5.837120056152344,0.07140455394983292,,0.4572400748729706,48.09584426879883,1.2376978397369385,1.1323742866516113,0.2769639790058136,0.00027376043726690114,0.41403090953826904,0.0002737244067247957,1119,0.5055069327354431,0.15348641574382782,0.7855938076972961,0.14625225961208344,0.39833101630210876,0.13425888121128082,0.6827834248542786,0.1282488852739334,,,5.188384532928467,0.18301671743392944,0.013755936175584793,0.22944174706935883,0.013810604810714722,1.2218989133834839,0.12274309247732162,1.4899497032165527,0.11829758435487747
,,,,39,,,,,,,,,,,,,,1119,,,,,,,,,5.038414001464844,,,,,,,,,,
,,,,,,,,,0.001,,,,,,,,,1120,,,,,,,,,,,,,,,,,,,
,,,,40,,,,,,,,,,,,,,1124,,,,,,,,,,5.110101222991943,,,,,,,,,
,,,,40,,,,,,,,,,,,,,1129,,,,,,,,,,5.042130470275879,,,,,,,,,
